"site_code","reach_code","year_month","day","replicate","note_invertebrate_sample","observer","subsample_fraction","length","count","taxon","note_invertebrate_observation"
"BMW","W","2011-06",NA,5,NA,"MaTs",NA,4,3,"Baetis","larva"
"BMW","W","2011-06",NA,5,NA,"MaTs",NA,2,3,"Cheumatopsyche","larva"
"BMW","W","2011-06",NA,5,NA,"MaTs",NA,3,1,"Cheumatopsyche","larva"
"BMW","W","2011-06",NA,5,NA,"MaTs",NA,4,3,"Cheumatopsyche","larva"
"BMW","W","2011-06",NA,5,NA,"MaTs",NA,5,2,"Cheumatopsyche","larva"
"BMW","W","2011-06",NA,5,NA,"MaTs",NA,6,1,"Cheumatopsyche","larva"
"BMW","W","2011-06",NA,5,NA,"MaTs",NA,7,1,"Cheumatopsyche","larva"
"BMW","W","2011-06",NA,5,NA,"MaTs",NA,9,1,"Cheumatopsyche","empty shell"
"BMW","W","2011-06",NA,5,NA,"MaTs",NA,10,1,"Cheumatopsyche","empty shell"
"BMW","W","2011-06",NA,5,NA,"MaTs",NA,11,1,"Cheumatopsyche","larva"
"BMW","W","2011-06",NA,5,NA,"MaTs",NA,12,1,"Cheumatopsyche","empty shell"
"BMW","W","2011-06",NA,5,NA,"MaTs",NA,3,2,"Chironomidae","larva"
"BMW","W","2011-06",NA,5,NA,"MaTs",NA,4,1,"Chironomidae","larva"
"BMW","W","2011-06",NA,5,NA,"MaTs",NA,7,1,"Chironomidae","larva"
"BMW","W","2011-06",NA,5,NA,"MaTs",NA,9,1,"Chironomidae","larva"
"BMW","W","2011-06",NA,5,NA,"MaTs",NA,1,1,"Helicopsyche","empty shell"
"BMW","W","2011-06",NA,5,NA,"MaTs",NA,2,7,"Helicopsyche","larva w/shell"
"BMW","W","2011-06",NA,5,NA,"MaTs",NA,3,2,"Helicopsyche","larva w/shell"
"BMW","W","2011-06",NA,5,NA,"MaTs",NA,4,3,"Helicopsyche","larva w/shell"
"BMW","W","2011-06",NA,5,NA,"MaTs",NA,5,2,"Helicopsyche","larva w/shell"
"BMW","W","2011-06",NA,5,NA,"MaTs",NA,0,3,"Hydrachnidia",""
"BMW","W","2011-06",NA,5,NA,"MaTs",NA,1,1,"Hydrachnidia",""
"BMW","W","2011-06",NA,5,NA,"MaTs",0.25,1,1,"Oligochaeta",""
"BMW","W","2011-06",NA,5,NA,"MaTs",0.25,2,5,"Oligochaeta",""
"BMW","W","2011-06",NA,5,NA,"MaTs",0.25,3,13,"Oligochaeta",""
"BMW","W","2011-06",NA,5,NA,"MaTs",0.25,4,15,"Oligochaeta",""
"BMW","W","2011-06",NA,5,NA,"MaTs",0.25,5,7,"Oligochaeta",""
"BMW","W","2011-06",NA,5,NA,"MaTs",0.25,6,6,"Oligochaeta",""
"BMW","W","2011-06",NA,5,NA,"MaTs",0.25,7,2,"Oligochaeta",""
"BMW","W","2011-06",NA,5,NA,"MaTs",0.25,8,1,"Oligochaeta",""
"BMW","W","2011-06",NA,5,NA,"MaTs",NA,2,2,"Pentaneurini","larva"
"BMW","W","2011-06",NA,5,NA,"MaTs",NA,13,1,"Petrophila","larva"
"BMW","W","2011-06",NA,5,NA,"MaTs",NA,17,1,"Petrophila","larva"
"BMW","W","2011-06",NA,5,NA,"MaTs",NA,7,2,"Probezzia","larva"
"BMW","W","2011-06",NA,5,NA,"MaTs",NA,8,1,"Probezzia","larva"
"RV","G","2011-06",NA,1,NA,"MaTs",NA,1,1,"Aphididae",""
"RV","G","2011-06",NA,1,NA,"MaTs",NA,5,1,"Baetis",""
"RV","G","2011-06",NA,1,NA,"MaTs",NA,3,2,"Chironomidae","Non-Tanypodinae"
"RV","G","2011-06",NA,1,NA,"MaTs",NA,5,5,"Chironomidae","Non-Tanypodinae"
"RV","G","2011-06",NA,1,NA,"MaTs",NA,6,5,"Chironomidae","Non-Tanypodinae"
"RV","G","2011-06",NA,1,NA,"MaTs",NA,7,1,"Chironomidae","Non-Tanypodinae"
"RV","G","2011-06",NA,1,NA,"MaTs",NA,8,3,"Chironomidae","Non-Tanypodinae"
"RV","G","2011-06",NA,1,NA,"MaTs",NA,9,3,"Chironomidae","Non-Tanypodinae"
"RV","G","2011-06",NA,1,NA,"MaTs",NA,10,3,"Chironomidae","Non-Tanypodinae"
"RV","G","2011-06",NA,1,NA,"MaTs",NA,11,16,"Chironomidae","Non-Tanypodinae"
"RV","G","2011-06",NA,1,NA,"MaTs",NA,12,33,"Chironomidae","Non-Tanypodinae"
"RV","G","2011-06",NA,1,NA,"MaTs",NA,13,15,"Chironomidae","Non-Tanypodinae"
"RV","G","2011-06",NA,1,NA,"MaTs",NA,14,14,"Chironomidae","Non-Tanypodinae"
"RV","G","2011-06",NA,1,NA,"MaTs",NA,15,1,"Chironomidae","Non-Tanypodinae"
"RV","G","2011-06",NA,1,NA,"MaTs",NA,4,1,"Fallceon",""
"RV","G","2011-06",NA,1,NA,"MaTs",NA,19,1,"Fish",""
"RV","G","2011-06",NA,1,NA,"MaTs",NA,12,1,"Fish",""
"RV","G","2011-06",NA,1,NA,"MaTs",NA,11,1,"Oligochaeta",""
"RV","G","2011-06",NA,1,NA,"MaTs",NA,19,1,"Oligochaeta",""
"RV","G","2011-06",NA,1,NA,"MaTs",NA,11,1,"Oligochaeta",""
"RV","G","2011-06",NA,1,NA,"MaTs",NA,20,1,"Oligochaeta",""
"RV","G","2011-06",NA,1,NA,"MaTs",NA,29,1,"Ophiogomphus",""
"RV","G","2011-06",NA,1,NA,"MaTs",NA,7,1,"Physidae",""
"RV","G","2011-06",NA,1,NA,"MaTs",NA,10,1,"Physidae",""
"RV","G","2011-06",NA,1,NA,"MaTs",NA,3,2,"Planorbidae",""
"RV","G","2011-06",NA,1,NA,"MaTs",NA,4,3,"Planorbidae",""
"RV","G","2011-06",NA,1,NA,"MaTs",NA,5,1,"Planorbidae",""
"RV","G","2011-06",NA,1,NA,"MaTs",NA,27,1,"Progomphus",""
"RV","G","2011-06",NA,1,NA,"MaTs",NA,9,1,"Tropisternus",""
"RV","G","2011-06",NA,1,NA,"MaTs",NA,8,1,"Tropisternus",""
"RV","G","2011-06",NA,2,NA,"MaTs",NA,4,1,"Baetis","larva"
"RV","G","2011-06",NA,2,NA,"MaTs",NA,3,1,"Chironomidae","pupa"
"RV","G","2011-06",NA,2,NA,"MaTs",0.125,3,5,"Endochironomus","larva"
"RV","G","2011-06",NA,2,NA,"MaTs",0.125,4,3,"Endochironomus","larva"
"RV","G","2011-06",NA,2,NA,"MaTs",0.125,5,5,"Endochironomus","larva"
"RV","G","2011-06",NA,2,NA,"MaTs",0.125,6,6,"Endochironomus","larva"
"RV","G","2011-06",NA,2,NA,"MaTs",0.125,7,4,"Endochironomus","larva"
"RV","G","2011-06",NA,2,NA,"MaTs",0.125,8,4,"Endochironomus","larva"
"RV","G","2011-06",NA,2,NA,"MaTs",0.125,9,6,"Endochironomus","larva"
"RV","G","2011-06",NA,2,NA,"MaTs",0.125,10,10,"Endochironomus","larva"
"RV","G","2011-06",NA,2,NA,"MaTs",0.125,11,7,"Endochironomus","larva"
"RV","G","2011-06",NA,2,NA,"MaTs",0.125,12,1,"Endochironomus","larva"
"RV","G","2011-06",NA,2,NA,"MaTs",NA,15,1,"Erpetogomphus","Ref, larva"
"RV","G","2011-06",NA,2,NA,"MaTs",NA,20,1,"Erpetogomphus","Ref, larva"
"RV","G","2011-06",NA,2,NA,"MaTs",NA,2,2,"Oligochaeta",""
"RV","G","2011-06",NA,2,NA,"MaTs",NA,4,2,"Oligochaeta",""
"RV","G","2011-06",NA,2,NA,"MaTs",NA,5,1,"Oligochaeta",""
"RV","G","2011-06",NA,2,NA,"MaTs",NA,6,1,"Oligochaeta",""
"RV","G","2011-06",NA,2,NA,"MaTs",NA,2,1,"Ostracoda",""
"RV","G","2011-06",NA,2,NA,"MaTs",NA,2,1,"Planorbidae","empty shell"
"RV","G","2011-06",NA,2,NA,"MaTs",NA,3,4,"Planorbidae","empty shell"
"RV","G","2011-06",NA,2,NA,"MaTs",NA,4,1,"Planorbidae","empty shell"
"RV","G","2011-06",NA,2,NA,"MaTs",NA,5,1,"Probezzia","larva"
"RV","G","2011-06",NA,2,NA,"MaTs",NA,27,2,"Progomphus","larva"
"RV","G","2011-06",NA,2,NA,"MaTs",NA,4,1,"Tricorythodes","larva"
"RV","G","2011-06",NA,4,NA,"MaTs",NA,34,1,"Oligochaeta",""
"RV","G","2011-06",NA,4,NA,"MaTs",NA,42,1,"Oligochaeta",""
"RV","G","2011-06",NA,4,NA,"MaTs",NA,2,2,"Planorbidae","empty shell"
"RV","G","2011-06",NA,5,NA,NA,NA,2,1,"Chironomidae","Non-Tanypodinae"
"RV","G","2011-06",NA,5,NA,NA,NA,2,1,"Chironomidae","Non-Tanypodinae"
"RV","G","2011-06",NA,5,NA,NA,NA,2,1,"Chironominae",""
"RV","G","2011-06",NA,5,NA,NA,NA,2,2,"Gomphidae",""
"RV","G","2011-06",NA,5,NA,NA,NA,6,1,"Gomphidae",""
"RV","G","2011-06",NA,5,NA,NA,NA,2,2,"Ophiogomphus",""
"RV","G","2011-06",NA,5,NA,NA,NA,3,1,"Ophiogomphus",""
"RV","G","2011-06",NA,5,NA,NA,NA,1,1,"Phyllogomphoides",""
"RV","G","2011-06",NA,5,NA,NA,NA,2,1,"Phyllogomphoides",""
"RV","G","2011-06",NA,5,NA,NA,NA,6,1,"Phyllogomphoides",""
"RV","G","2011-06",NA,5,NA,NA,NA,3,1,"Planorbidae",""
"RV","G","2011-06",NA,5,NA,NA,NA,3,1,"Planorbidae",""
"RV","G","2011-06",NA,5,NA,NA,NA,2,1,"Planorbidae",""
"RV","G","2011-06",NA,NA,NA,NA,NA,NA,1,"Aphididae","Was in Chiro Vial, moved to Misc"
"RV","G","2011-06",NA,NA,NA,NA,NA,NA,1,"Ceratopogonidae",""
"RV","G","2011-06",NA,NA,NA,NA,0.5,4,2,"Chironomini",""
"RV","G","2011-06",NA,NA,NA,NA,0.5,5,2,"Chironomini",""
"RV","G","2011-06",NA,NA,NA,NA,0.5,7,1,"Chironomini",""
"RV","G","2011-06",NA,NA,NA,NA,0.5,8,1,"Chironomini",""
"RV","G","2011-06",NA,NA,NA,NA,0.5,9,1,"Chironomini",""
"RV","G","2011-06",NA,NA,NA,NA,0.5,10,4,"Chironomini",""
"RV","G","2011-06",NA,NA,NA,NA,0.5,11,11,"Chironomini",""
"RV","G","2011-06",NA,NA,NA,NA,0.5,12,9,"Chironomini",""
"RV","G","2011-06",NA,NA,NA,NA,0.5,13,4,"Chironomini",""
"RV","G","2011-06",NA,NA,NA,NA,0.5,14,5,"Chironomini",""
"RV","G","2011-06",NA,NA,NA,NA,NA,NA,1,"Dytiscidae",""
"RV","G","2011-06",NA,NA,NA,NA,NA,6,1,"Fish",""
"RV","G","2011-06",NA,NA,NA,NA,NA,9,1,"Fish",""
"RV","G","2011-06",NA,NA,NA,NA,NA,1,3,"Lebertia",""
"RV","G","2011-06",NA,NA,NA,NA,NA,0,2,"Ostracoda",""
"RV","G","2011-06",NA,NA,NA,NA,NA,3,2,"Physidae",""
"RV","G","2011-06",NA,NA,NA,NA,NA,5,3,"Physidae",""
"RV","G","2011-06",NA,NA,NA,NA,NA,6,1,"Physidae",""
"RV","G","2011-06",NA,NA,NA,NA,NA,1,2,"Planorbidae",""
"RV","G","2011-06",NA,NA,NA,NA,NA,2,7,"Planorbidae",""
"RV","G","2011-06",NA,NA,NA,NA,NA,3,4,"Planorbidae",""
"RV","G","2011-06",NA,NA,NA,NA,NA,4,2,"Planorbidae",""
"RV","G","2011-06",NA,NA,NA,NA,NA,5,2,"Planorbidae",""
"RV","G","2011-06",NA,NA,NA,NA,NA,6,3,"Planorbidae",""
"RV","G","2011-06",NA,NA,NA,NA,NA,7,2,"Planorbidae",""
"RV","G","2011-06",NA,NA,NA,NA,NA,NA,1,"Planorbidae",""
"RV","W","2011-06",NA,1,NA,"MaTs",NA,2,2,"Baetis","larva"
"RV","W","2011-06",NA,1,NA,"MaTs",NA,6,3,"Cheumatopsyche","larva"
"RV","W","2011-06",NA,1,NA,"MaTs",NA,40,1,"Crayfish",""
"RV","W","2011-06",NA,1,NA,"MaTs",NA,5,1,"Oligochaeta",""
"RV","W","2011-06",NA,3,NA,"MaTs",NA,1,2,"Planorbidae","empty shell"
"RV","W","2011-06",NA,3,NA,"MaTs",NA,5,1,"Tetragnatha","Ref, adult"
"RV","W","2011-06",NA,3,NA,"MaTs",NA,2,1,"Trepobates","nymph"
"RV","W","2011-06",NA,4,NA,"MaTs",NA,3,2,"Baetis","larva"
"RV","W","2011-06",NA,4,NA,"MaTs",NA,45,1,"Crayfish",""
"RV","W","2011-06",NA,5,NA,"MaTs",NA,3,1,"Caloparyphus","larva"
"RV","W","2011-06",NA,5,NA,"MaTs",NA,35,1,"Crayfish",""
"RV","W","2011-06",NA,5,NA,"MaTs",NA,30,1,"Oligochaeta",""
"RV","W","2011-06",NA,5,NA,"MaTs",NA,1,1,"Planorbidae","empty shell"
"SS","W","2011-06",NA,1,NA,"MaTs",NA,5,1,"Cheumatopsyche","larva"
"SS","W","2011-06",NA,1,NA,"MaTs",NA,3,1,"Dolomedes","Ref"
"SS","W","2011-06",NA,1,NA,"MaTs",NA,2,1,"Petrophila","larva"
"SS","W","2011-06",NA,2,NA,"MaTs",NA,0,2,"Copepoda",""
"SS","W","2011-06",NA,2,NA,"MaTs",NA,1,1,"Copepoda",""
"SS","W","2011-06",NA,2,NA,"MaTs",NA,1,1,"Culicoides","larva"
"SS","W","2011-06",NA,2,NA,"MaTs",NA,2,1,"Endochironomus","larva"
"SS","W","2011-06",NA,2,NA,"MaTs",NA,3,1,"Endochironomus","larva"
"SS","W","2011-06",NA,2,NA,"MaTs",NA,7,1,"Endochironomus","larva"
"SS","W","2011-06",NA,2,NA,"MaTs",NA,8,3,"Endochironomus","larva"
"SS","W","2011-06",NA,2,NA,"MaTs",NA,9,1,"Endochironomus","larva"
"SS","W","2011-06",NA,2,NA,"MaTs",NA,11,2,"Endochironomus","larva"
"SS","W","2011-06",NA,2,NA,"MaTs",NA,12,1,"Endochironomus","larva"
"SS","W","2011-06",NA,2,NA,"MaTs",NA,0,1,"Ostracoda",""
"SS","W","2011-06",NA,2,NA,"MaTs",NA,5,1,"Pentaneurini","larva"
"SS","W","2011-06",NA,3,NA,"MaTs",NA,1,1,"Araneida",""
"SS","W","2011-06",NA,3,NA,"MaTs",NA,3,1,"Araneida",""
"SS","W","2011-06",NA,3,NA,"MaTs",NA,2,1,"Chironomidae","adult"
"SS","W","2011-06",NA,3,NA,"MaTs",NA,3,2,"Cicadellidae","nymph"
"SS","W","2011-06",NA,3,NA,"MaTs",NA,1,1,"Isotomidae",""
"SS","W","2011-06",NA,3,NA,"MaTs",NA,1,1,"Ostracoda",""
"SS","W","2011-06",NA,3,NA,"MaTs",NA,1,1,"Planorbidae",""
"SS","W","2011-06",NA,3,NA,"MaTs",NA,2,1,"Planorbidae",""
"SS","W","2011-06",NA,3,NA,"MaTs",NA,3,1,"Planorbidae",""
"SS","W","2011-06",NA,3,NA,"MaTs",NA,1,1,"Veliidae","nymph, Ref"
"SS","W","2011-06",NA,3,NA,"MaTs",NA,2,2,"Veliidae","nymph, Ref"
"SS","W","2011-06",NA,3,NA,"MaTs",NA,3,1,"Veliidae","nymph, Ref"
"SS","W","2011-06",NA,4,NA,"MaTs",NA,2,1,"Aphididae",""
"SS","W","2011-06",NA,4,NA,"MaTs",NA,6,1,"Cheumatopsyche","larva"
"SS","W","2011-06",NA,4,NA,"MaTs",NA,9,1,"Cheumatopsyche","larva"
"SS","W","2011-06",NA,4,NA,"MaTs",NA,10,2,"Endochironomus","larva"
"SS","W","2011-06",NA,4,NA,"MaTs",NA,4,1,"Helicopsyche","empty shell"
"SS","W","2011-06",NA,5,NA,"MaTs",NA,1,1,"Copepoda",""
"SS","W","2011-06",NA,5,NA,"MaTs",NA,3,1,"Nematoda",""
"SS","W","2011-06",NA,5,NA,"MaTs",NA,4,1,"Nematoda",""
"SS","W","2011-06",NA,5,NA,"MaTs",NA,1,3,"Oligochaeta",""
"SS","W","2011-06",NA,5,NA,"MaTs",NA,2,5,"Oligochaeta",""
"SS","W","2011-06",NA,5,NA,"MaTs",NA,0,2,"Ostracoda",""
"SS","W","2011-06",NA,5,NA,"MaTs",NA,1,4,"Ostracoda",""
"SS","W","2011-06",NA,5,NA,"MaTs",NA,0,1,"Planorbidae",""
"SS","W","2011-06",NA,5,NA,"MaTs",NA,1,1,"Planorbidae",""
"SS","G","2012-05","1",1,"Bug 1","SoBo",NA,1,3,"Chironomidae","Non-Tany"
"SS","G","2012-05","1",1,"Bug 1","SoBo",NA,2,2,"Chironomidae","Non-Tany"
"SS","G","2012-05","1",1,"Bug 1","SoBo",NA,1,1,"Cyclopoida",""
"SS","G","2012-05","1",1,"Bug 1","SoBo",NA,1,1,"Hydrachnidia",""
"SS","G","2012-05","1",1,"Bug 1","SoBo",NA,3,1,"Nematoda",""
"SS","G","2012-05","1",1,"Bug 1","SoBo",NA,1,20,"Oligochaeta",""
"SS","G","2012-05","1",1,"Bug 1","SoBo",NA,1,10,"Ostracoda",""
"SS","W","2012-05","1",2,NA,"SoBo",NA,4,1,"Bezzia",""
"SS","W","2012-05","1",3,NA,"SoBo",NA,6,2,"Bezzia",""
"SS","W","2012-05","1",3,NA,"SoBo",NA,3,2,"Bezzia",""
"SS","W","2012-05","1",3,NA,"SoBo",NA,2,5,"Planorbidae",""
"SS","W","2012-05","1",3,NA,"SoBo",NA,3,3,"Planorbidae",""
"SS","W","2012-05","1",3,NA,"SoBo",NA,4,1,"Planorbidae",""
"SS","W","2012-05","1",3,NA,"SoBo",NA,1,1,"Planorbidae",""
"SS","W","2012-05","1",3,NA,"SoBo",NA,6,1,"Probezzia",""
"SS","W","2012-05","1",3,NA,"SoBo",NA,5,2,"Probezzia",""
"SS","W","2012-05","1",3,NA,"SoBo",NA,4,1,"Probezzia",""
"SS","W","2012-05","1",3,NA,"SoBo",NA,3,1,"Probezzia",""
"SS","W","2012-05","1",4,NA,"SoBo",NA,4,1,"Bezzia",""
"SS","W","2012-05","1",4,NA,"SoBo",NA,7,1,"Chironomidae","""non-tanypodinae"""
"SS","W","2012-05","1",4,NA,"SoBo",NA,8,3,"Chironomidae","""non-tanypodinae"""
"SS","W","2012-05","1",4,NA,"SoBo",NA,9,4,"Chironomidae","""non-tanypodinae"""
"SS","W","2012-05","1",4,NA,"SoBo",NA,10,5,"Chironomidae","""non-tanypodinae"""
"SS","W","2012-05","1",4,NA,"SoBo",NA,11,5,"Chironomidae","""non-tanypodinae"""
"SS","W","2012-05","1",4,NA,"SoBo",NA,12,1,"Chironomidae","""non-tanypodinae"""
"SS","W","2012-05","1",4,NA,"SoBo",NA,2,1,"Chironomidae","""non-tanypodinae"""
"SS","W","2012-05","1",4,NA,"SoBo",NA,5,1,"Chironomidae","""non-tanypodinae"""
"SS","W","2012-05","1",4,NA,"SoBo",NA,6,2,"Chironomidae","""non-tanypodinae"""
"SS","W","2012-05","1",4,NA,"SoBo",NA,1,1,"Oligochaeta",""
"SS","W","2012-05","1",4,NA,"SoBo",NA,3,3,"Probezzia",""
"SS","W","2012-05","1",5,NA,"SoBo",NA,3,7,"Bezzia",""
"SS","W","2012-05","1",5,NA,"SoBo",NA,1,1,"Bezzia",""
"SS","W","2012-05","1",5,NA,"SoBo",NA,2,7,"Bezzia",""
"SS","W","2012-05","1",5,NA,"SoBo",NA,3,1,"Dasyhelea",""
"SS","W","2012-05","1",5,NA,"SoBo",NA,3,1,"Nematoda",""
"SS","W","2012-05","1",5,NA,"SoBo",NA,3,1,"Nematomorpha",""
"SS","W","2012-05","1",5,NA,"SoBo",NA,8,1,"Oligochaeta",""
"SS","W","2012-05","1",5,NA,"SoBo",NA,5,1,"Oligochaeta",""
"SS","W","2012-05","1",5,NA,"SoBo",NA,1,1,"Ostracoda",""
"SS","W","2012-05","1",5,NA,"SoBo",NA,6,1,"Physa",""
"SS","W","2012-05","1",5,NA,"SoBo",NA,5,1,"Physa",""
"SS","G","2012-05","24",1,"Bug 1","SoBo",NA,1,1,"Baetidae",""
"SS","G","2012-05","24",1,"Bug 1","SoBo",NA,2,1,"Baetidae",""
"SS","G","2012-05","24",1,"Bug 3","SoBo",NA,1,1,"Baetidae",""
"SS","G","2012-05","24",1,"Bug 1","SoBo",NA,3,3,"Bezzia",""
"SS","G","2012-05","24",1,"Bug 1","SoBo",NA,4,1,"Bezzia",""
"SS","G","2012-05","24",1,"Bug 3","SoBo",NA,2,10,"Bezzia",""
"SS","G","2012-05","24",1,"Bug 3","SoBo",NA,3,28,"Bezzia",""
"SS","G","2012-05","24",1,"Bug 1","SoBo",NA,3,1,"Chironomidae","(P)"
"SS","G","2012-05","24",1,"Bug 3","SoBo",NA,2,1,"Chironominae","Non-Tany"
"SS","G","2012-05","24",1,"Bug 3","SoBo",NA,6,1,"Chironominae","Non-Tany"
"SS","G","2012-05","24",1,"Bug 3","SoBo",NA,8,2,"Chironominae","Non-Tany"
"SS","G","2012-05","24",1,"Bug 3","SoBo",NA,9,1,"Chironominae","Non-Tany"
"SS","G","2012-05","24",1,"Bug 3","SoBo",NA,5,1,"Coleoptera","(A, T)"
"SS","G","2012-05","24",1,"Bug 3","SoBo",NA,1,1,"Collembola",""
"SS","G","2012-05","24",1,"Bug 3","SoBo",NA,1,1,"Dasyhelea",""
"SS","G","2012-05","24",1,"Bug 1","SoBo",NA,1,2,"Gyrinus",""
"SS","G","2012-05","24",1,"Bug 1","SoBo",NA,3,2,"Gyrinus",""
"SS","G","2012-05","24",1,"Bug 1","SoBo",NA,4,1,"Gyrinus",""
"SS","G","2012-05","24",1,"Bug 1","SoBo",NA,7,1,"Gyrinus",""
"SS","G","2012-05","24",1,"Bug 3","SoBo",NA,3,1,"Gyrinus",""
"SS","G","2012-05","24",1,"Bug 1","SoBo",NA,1,1,"Hydrachnidia",""
"SS","G","2012-05","24",1,"Bug 3","SoBo",NA,1,3,"Hydrachnidia",""
"SS","G","2012-05","24",1,"Bug 3","SoBo",NA,4,2,"Nematoda",""
"SS","G","2012-05","24",1,"Bug 3","SoBo",NA,5,1,"Odontomyia",""
"SS","G","2012-05","24",1,"Bug 3","SoBo",NA,6,1,"Odontomyia",""
"SS","G","2012-05","24",1,"Bug 1","SoBo",NA,1,32,"Oligochaeta",""
"SS","G","2012-05","24",1,"Bug 1","SoBo",NA,2,68,"Oligochaeta",""
"SS","G","2012-05","24",1,"Bug 1","SoBo",NA,3,24,"Oligochaeta",""
"SS","G","2012-05","24",1,"Bug 1","SoBo",NA,4,1,"Oligochaeta",""
"SS","G","2012-05","24",1,"Bug 1","SoBo",NA,5,1,"Oligochaeta",""
"SS","G","2012-05","24",1,"Bug 3","SoBo",NA,1,43,"Oligochaeta",""
"SS","G","2012-05","24",1,"Bug 3","SoBo",NA,2,5,"Oligochaeta",""
"SS","G","2012-05","24",1,"Bug 1","SoBo",NA,2,2,"Ostracoda",""
"SS","G","2012-05","24",1,"Bug 3","SoBo",NA,1,6,"Ostracoda",""
"SS","G","2012-05","24",1,"Bug 3","SoBo",NA,2,9,"Ostracoda",""
"SS","G","2012-05","24",1,"Bug 1","SoBo",NA,1,2,"Physella",""
"SS","G","2012-05","24",1,"Bug 1","SoBo",NA,6,3,"Physella",""
"SS","G","2012-05","24",1,"Bug 1","SoBo",NA,8,1,"Physella",""
"SS","G","2012-05","24",1,"Bug 1","SoBo",NA,10,1,"Physella",""
"SS","G","2012-05","24",1,"Bug 3","SoBo",NA,1,1,"Physella",""
"SS","G","2012-05","24",1,"Bug 3","SoBo",NA,3,1,"Physella",""
"SS","G","2012-05","24",1,"Bug 1","SoBo",NA,3,7,"Probezzia",""
"SS","G","2012-05","24",1,"Bug 1","SoBo",NA,4,2,"Probezzia",""
"SS","G","2012-05","24",1,"Bug 1","SoBo",NA,4,1,"Tanypodinae",""
"SS","G","2012-05","24",1,"Bug 3","SoBo",NA,1,1,"Thripidae",""
"SS","G","2012-05","24",1,"Bug 3","SoBo",NA,2,1,"Thripidae",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,3,2,"Bezzia",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,4,3,"Bezzia",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,3,2,"Callibaetis",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,6,4,"Chironomidae",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,5,1,"Chironomidae",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,4,1,"Chironomidae",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,10,3,"Chironomidae",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,9,1,"Chironomidae",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,8,4,"Chironomidae",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,7,2,"Chironomidae",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,3,1,"Dasyhelea",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,7,1,"Fish",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,12,1,"Fish",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,3,1,"Nematoda",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,1,1,"Oligochaeta",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,6,3,"Oligochaeta",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,20,1,"Oligochaeta",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,17,1,"Oligochaeta",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,13,2,"Oligochaeta",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,12,1,"Oligochaeta",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,10,2,"Oligochaeta",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,9,4,"Oligochaeta",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,8,4,"Oligochaeta",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,1,21,"Oligochaeta",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,2,33,"Oligochaeta",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,3,29,"Oligochaeta",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,4,12,"Oligochaeta",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,5,3,"Oligochaeta",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,7,1,"Oligochaeta",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,1,25,"Oligochaeta",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,2,1,"Oligochaeta",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,3,1,"Oligochaeta",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,5,1,"Ostracoda",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,2,73,"Ostracoda",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,3,3,"Physidae",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,5,2,"Physidae",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,6,1,"Physidae",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,6,4,"Planorbidae",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,8,1,"Planorbidae",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,1,1,"Planorbidae",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,2,8,"Planorbidae",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,3,3,"Planorbidae",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,4,2,"Planorbidae",""
"SS","G","2012-05","24",2,NA,"SoBo",NA,5,1,"Planorbidae",""
